id,observed_on_string,time_observed_at,user_login,url,image_url,Location details,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,tree species,percent canopy cover,tree diameter-centimeters,lichen percent north,lichen percent east,lichen percent south,lichen percent west,lichen air quality index score,bark ph,Comments
64623234,Sun Oct 25 2020 14:44:47 GMT-0400 (EDT),2020-10-25 18:44:47 UTC,mackenzie99p,https://www.inaturalist.org/observations/64623234,https://static.inaturalist.org/photos/103919523/medium.jpg,"NY-385, Catskill, NY, US",42.245771,-73.84317222,Common Lichens,Lecanoromycetes,common lichens,Fungi,Northern Red Oak,,86.4,47,30,55,73,6,,
64623841,Sun Oct 25 2020 15:22:29 GMT-0400 (EDT),2020-10-25 19:22:29 UTC,mackenzie99p,https://www.inaturalist.org/observations/64623841,https://static.inaturalist.org/photos/103920601/medium.jpg,"NY-385, Catskill, NY, US",42.24582223,-73.84314276,Common Lichens,Lecanoromycetes,common lichens,Fungi,Northern Red Oak,,66,13,85,27,15,6,,
64624248,Sun Oct 25 2020 15:46:26 GMT-0400 (EDT),2020-10-25 19:46:26 UTC,mackenzie99p,https://www.inaturalist.org/observations/64624248,https://static.inaturalist.org/photos/103921321/medium.jpg,"NY-385, Catskill, NY, US",42.24578759,-73.843145,Common Lichens,Lecanoromycetes,common lichens,Fungi,Sugar Maple,,142.2,4,10,15,17,6,,
64670377,Wed Oct 21 2020 09:12:00 GMT-0400 (EDT),2020-10-21 13:12:00 UTC,veda_chandwani,https://www.inaturalist.org/observations/64670377,https://static.inaturalist.org/photos/104003363/medium.jpg,"Siena College, Albany, NY, US",42.72179167,-73.75261667,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,Pin Oak - Quercus Palustris,0.16,52.2,98,40,12,11,,,
64670515,Wed Oct 21 2020 09:24:47 GMT-0400 (EDT),2020-10-21 13:24:47 UTC,veda_chandwani,https://www.inaturalist.org/observations/64670515,https://static.inaturalist.org/photos/104003653/medium.jpg,"Siena College, Albany, NY, US",42.72155833,-73.75222833,Common Lichens,Lecanoromycetes,common lichens,Fungi,Honey locust ,4.03,32.8,25,36,67,73,,,
64670665,Wed Oct 21 2020 09:32:38 GMT-0400 (EDT),2020-10-21 13:32:38 UTC,veda_chandwani,https://www.inaturalist.org/observations/64670665,https://static.inaturalist.org/photos/104003898/medium.jpg,"Siena College, Albany, NY, US",42.72158,-73.752205,Common Lichens,Lecanoromycetes,common lichens,Fungi,Honey locust ,0.37,36.9,73,85,100,64,,,
64670761,Wed Oct 21 2020 09:39:20 GMT-0400 (EDT),2020-10-21 13:39:20 UTC,veda_chandwani,https://www.inaturalist.org/observations/64670761,https://static.inaturalist.org/photos/104004014/medium.jpg,"Siena College, Albany, NY, US",42.721375,-73.75209667,Common Lichens,Lecanoromycetes,common lichens,Fungi,Honey locust ,0.98,28.98,43,15,86,95,,,
64675664,Wed Nov 11 2020 11:41:29 GMT-0500 (EST),2020-11-11 16:41:29 UTC,megan_o_brien,https://www.inaturalist.org/observations/64675664,https://static.inaturalist.org/photos/105051939/medium.jpg,"Siena College, Albany, NY, US",42.718045,-73.75221333,,Fungi,Fungi Including Lichens,Fungi,Pin oak,0.03,80.1,82,46,18,71,6,,
64679323,Wed Oct 21 2020 09:49:07 GMT-0400 (EDT),2020-10-21 13:49:07 UTC,veda_chandwani,https://www.inaturalist.org/observations/64679323,https://static.inaturalist.org/photos/104019901/medium.jpg,"Siena College, Albany, NY, US",42.720855,-73.751975,Common Lichens,Lecanoromycetes,common lichens,Fungi,Eastern white pine ,53.11,44.9,3,10,0,3,,,
64681609,Wed Nov 11 2020 13:46:45 GMT-0500 (EST),2020-11-11 18:46:45 UTC,kk31mull,https://www.inaturalist.org/observations/64681609,https://inaturalist-open-data.s3.amazonaws.com/photos/104024002/medium.jpg,"Siena College, Albany, NY, US",42.7205471,-73.75232984,,Lecanoromycetes,common lichens,Fungi,Black Tupelo,0,42,41,52,71,65,3,,
64681678,Wed Nov 11 2020 13:25:18 GMT-0500 (EST),2020-11-11 18:25:18 UTC,je14mant,https://www.inaturalist.org/observations/64681678,https://inaturalist-open-data.s3.amazonaws.com/photos/104024141/medium.jpg,"Siena College, Albany, NY, US",42.71983667,-73.75209667,,Lecanoromycetes,common lichens,Fungi,Black Tupelo,0,40,51,70,30,44,3,,
64681896,Wed Nov 11 2020 13:26:27 GMT-0500 (EST),2020-11-11 18:26:27 UTC,je14mant,https://www.inaturalist.org/observations/64681896,https://inaturalist-open-data.s3.amazonaws.com/photos/104024596/medium.jpg,"Siena College, Albany, NY, US",42.71991333,-73.75232,,Lecanoromycetes,common lichens,Fungi,Willow oak,0,24,70,60,25,35,6,,
64681981,Wed Nov 11 2020 13:26:44 GMT-0500 (EST),2020-11-11 18:26:44 UTC,kk31mull,https://www.inaturalist.org/observations/64681981,https://inaturalist-open-data.s3.amazonaws.com/photos/104024680/medium.jpg,"Siena College, Albany, NY, US",42.71945333,-73.75215333,Common Lichens,Flavoparmelia caperata,common greenshield lichen,Fungi,Willow oak,0,26,43,39,21,27,6,,
64683201,Wed Nov 11 2020 14:02:24 GMT-0500 (EST),2020-11-11 19:02:24 UTC,je14mant,https://www.inaturalist.org/observations/64683201,https://inaturalist-open-data.s3.amazonaws.com/photos/104027011/medium.jpg,"Siena College, Albany, NY, US",42.72116333,-73.75233333,Common Lichens,Lecanoromycetes,common lichens,Fungi,Red maple,0,32,40,75,80,85,6,,
64683271,Wed Nov 11 2020 14:05:39 GMT-0500 (EST),2020-11-11 19:05:39 UTC,je14mant,https://www.inaturalist.org/observations/64683271,https://inaturalist-open-data.s3.amazonaws.com/photos/104027205/medium.jpg,"Siena College, Albany, NY, US",42.72107167,-73.75215333,Common Lichens,Lecanoromycetes,common lichens,Fungi,Red oak,0,44,80,60,75,80,6,,
64683290,,,kk31mull,https://www.inaturalist.org/observations/64683290,https://inaturalist-open-data.s3.amazonaws.com/photos/104027287/medium.jpg,,,,,Fungi,Fungi Including Lichens,Fungi,Red maple,15,45,52,68,84,76,6,,
64683339,Wed Nov 11 2020 14:10:24 GMT-0500 (EST),2020-11-11 19:10:24 UTC,je14mant,https://www.inaturalist.org/observations/64683339,https://inaturalist-open-data.s3.amazonaws.com/photos/104027436/medium.jpg,"Siena College, Albany, NY, US",42.72109667,-73.75242,Common Lichens,Lecanoromycetes,common lichens,Fungi,Northern red oak,0,36,30,45,55,70,6,,
64683498,Wed Nov 11 2020 14:07:53 GMT-0500 (EST),2020-11-11 19:07:53 UTC,kk31mull,https://www.inaturalist.org/observations/64683498,https://inaturalist-open-data.s3.amazonaws.com/photos/104027677/medium.jpg,"Siena College, Albany, NY, US",42.72118,-73.75225833,Common Lichens,Lecanoromycetes,common lichens,Fungi,Norther red oak,,38,80,73,94,89,6,,
64683582,Wed Nov 11 2020 14:09:15 GMT-0500 (EST),2020-11-11 19:09:15 UTC,kk31mull,https://www.inaturalist.org/observations/64683582,https://inaturalist-open-data.s3.amazonaws.com/photos/104027863/medium.jpg,"Siena College, Albany, NY, US",42.72093667,-73.75240333,Common Lichens,Lecanoromycetes,common lichens,Fungi,Northern red oak,,37,95,96,96,97,6,,
64683920,2020-11-10 1:49:48 PM EST,2020-11-10 18:49:48 UTC,kyra_griffin,https://www.inaturalist.org/observations/64683920,https://static.inaturalist.org/photos/104028553/medium.jpeg,Albany Pine Bush Preserve,42.71866514,-73.86480689,Common Lichens,Lecanoromycetes,common lichens,Fungi,Pinus resinosa,2.37,6.37,35,12,15,0,3,,
64684361,2020-11-10 1:54:31 PM EST,2020-11-10 18:54:31 UTC,kyra_griffin,https://www.inaturalist.org/observations/64684361,https://static.inaturalist.org/photos/104029089/medium.jpeg,Albany Pine Bush Preserve,42.71866514,-73.86480689,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus alba,0.61,7.63,10,0,15,2,3,,
64684657,2020-11-10 2:30:00 PM EST,2020-11-10 19:30:00 UTC,kyra_griffin,https://www.inaturalist.org/observations/64684657,https://static.inaturalist.org/photos/104029629/medium.jpeg,Albany Pine Bush Preserve,42.71866514,-73.86480689,Fungi Including Lichens,Lecanoromycetes,common lichens,Fungi,Quercus alba,0.57,17.57,25,10,12,7,6,,
64689383,Wed Nov 11 2020 13:20:39 GMT-0500 (EST),2020-11-11 18:20:39 UTC,lammardove,https://www.inaturalist.org/observations/64689383,https://inaturalist-open-data.s3.amazonaws.com/photos/104038824/medium.jpg,"Siena College, Albany, NY, US",42.71988667,-73.75184667,Common Lichens,Lecanoromycetes,common lichens,Fungi,Willow oak,0.8,23,35,51,65,74,6,,
64689639,Wed Nov 11 2020 13:25:42 GMT-0500 (EST),2020-11-11 18:25:42 UTC,lammardove,https://www.inaturalist.org/observations/64689639,https://inaturalist-open-data.s3.amazonaws.com/photos/104039354/medium.jpg,"Siena College, Albany, NY, US",42.71994667,-73.75218333,Common Lichens,Lecanoromycetes,common lichens,Fungi,Willow oak,0.6,26,32,59,31,64,6,,
64690404,Wed Nov 11 2020 14:04:12 GMT-0500 (EST),2020-11-11 19:04:12 UTC,lammardove,https://www.inaturalist.org/observations/64690404,https://inaturalist-open-data.s3.amazonaws.com/photos/104040789/medium.jpg,"Siena College, Albany, NY, US",42.72086333,-73.75244167,Common Lichens,Lecanoromycetes,common lichens,Fungi,Northern Red Oak,,36,83,79,91,73,6,,
64694375,2020-11-11 5:27:53 PM EST,2020-11-11 22:27:53 UTC,will_morris,https://www.inaturalist.org/observations/64694375,https://static.inaturalist.org/photos/104047768/medium.jpeg,"Latham, NY 12110, USA",42.71892008,-73.74719068,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus rubra,,41,8,21,15,28,6,,
64694566,2020-11-11 5:34:01 PM EST,2020-11-11 22:34:01 UTC,will_morris,https://www.inaturalist.org/observations/64694566,https://static.inaturalist.org/photos/104048318/medium.jpeg,"Latham, NY 12110, USA",42.71850651,-73.74732178,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus rubra,,86,52,70,48,45,6,,
64694729,2020-11-11 5:37:15 PM EST,2020-11-11 22:37:15 UTC,will_morris,https://www.inaturalist.org/observations/64694729,https://static.inaturalist.org/photos/104048650/medium.jpeg,"Latham, NY 12110, USA",42.71918809,-73.74700561,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus rubra,,53,88,20,32,90,6,,
64696316,Wed Nov 11 2020 12:59:58 GMT-0500 (EST),2020-11-11 17:59:58 UTC,christopherchandler,https://www.inaturalist.org/observations/64696316,https://inaturalist-open-data.s3.amazonaws.com/photos/104051388/medium.jpg,"Saugerties, NY, US",42.02910624,-74.02532237,,Lecanoromycetes,common lichens,Fungi,Chestnut Oak,0.01,33,50,20,50,100,6,,
64696561,Wed Nov 11 2020 13:11:00 GMT-0500 (EST),2020-11-11 18:11:00 UTC,christopherchandler,https://www.inaturalist.org/observations/64696561,https://inaturalist-open-data.s3.amazonaws.com/photos/104051985/medium.jpg,"Saugerties, NY, US",42.02912882,-74.02474755,,Lecanoromycetes,common lichens,Fungi,Eastern White Pine,0.01,46,50,10,100,100,6,,
64697149,Wed Nov 11 2020 13:26:26 GMT-0500 (EST),2020-11-11 18:26:26 UTC,christopherchandler,https://www.inaturalist.org/observations/64697149,https://inaturalist-open-data.s3.amazonaws.com/photos/104053121/medium.jpg,"Saugerties, NY, US",42.02882551,-74.02674095,,Lecanoromycetes,common lichens,Fungi,Scarlet Oak,0.47,46,80,20,90,90,6,,
64697448,Wed Nov 11 2020 13:39:26 GMT-0500 (EST),2020-11-11 18:39:26 UTC,christopherchandler,https://www.inaturalist.org/observations/64697448,https://inaturalist-open-data.s3.amazonaws.com/photos/104053666/medium.jpg,"Saugerties, NY, US",42.02969111,-74.02517473,Common Lichens,Lecanoromycetes,common lichens,Fungi,eastern hemlock,0.76,45,90,30,50,100,6,,
64697691,Wed Nov 11 2020 14:06:09 GMT-0500 (EST),2020-11-11 19:06:09 UTC,christopherchandler,https://www.inaturalist.org/observations/64697691,https://inaturalist-open-data.s3.amazonaws.com/photos/104054201/medium.jpg,"Saugerties, NY, US",42.02956492,-74.02516709,,Lecanoromycetes,common lichens,Fungi,American Elm,0.02,34,70,70,50,90,6,,
64698215,Wed Nov 11 2020 17:27:49 GMT-0500 (EST),2020-11-11 22:27:49 UTC,reilly10,https://www.inaturalist.org/observations/64698215,https://static.inaturalist.org/photos/104054988/medium.jpg,"Siena College, Albany, NY, US",42.71882,-73.75131167,,Lecanoromycetes,common lichens,Fungi,Acer sp.,0,280,40,15,12,8,6,,
64698404,2020-11-11 6:00:00 PM EST,2020-11-11 23:00:00 UTC,will_morris,https://www.inaturalist.org/observations/64698404,https://static.inaturalist.org/photos/104055340/medium.jpeg,"Marcelle Athletic Complex, Latham, NY 12110, USA",42.71846315,-73.74756385,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus rubra,,34,41,69,85,54,6,,
64698409,Wed Nov 11 2020 17:37:57 GMT-0500 (EST),2020-11-11 22:37:57 UTC,reilly10,https://www.inaturalist.org/observations/64698409,https://static.inaturalist.org/photos/104055352/medium.jpg,"Siena College, Albany, NY, US",42.71960833,-73.74925333,,Lecanoromycetes,common lichens,Fungi,Acer sp.,25,307,10,6,5,4,6,,
64698627,Wed Nov 11 2020 17:55:05 GMT-0500 (EST),2020-11-11 22:55:05 UTC,reilly10,https://www.inaturalist.org/observations/64698627,https://static.inaturalist.org/photos/104055777/medium.jpg,"Siena College, Albany, NY, US",42.72106167,-73.75240333,,Lecanoromycetes,common lichens,Fungi,Quercus sp.,10,114,33,45,42,30,6,,
64698671,Wed Nov 11 2020 17:57:40 GMT-0500 (EST),2020-11-11 22:57:40 UTC,reilly10,https://www.inaturalist.org/observations/64698671,https://static.inaturalist.org/photos/104056611/medium.jpg,"Siena College, Albany, NY, US",42.72091333,-73.75245,,Lecanoromycetes,common lichens,Fungi,Quercus sp.,5,114,50,44,48,43,6,,
64701226,Wed Nov 11 2020 17:59:37 GMT-0500 (EST),2020-11-11 22:59:37 UTC,reilly10,https://www.inaturalist.org/observations/64701226,https://static.inaturalist.org/photos/104063789/medium.jpg,"Siena College, Albany, NY, US",42.72088667,-73.75231167,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,10,122,80,56,75,43,6,,
64735769,11/12/2020,,zkennedy98,https://www.inaturalist.org/observations/64735769,https://inaturalist-open-data.s3.amazonaws.com/photos/104126103/medium.jpg,909 jefferson street rochester,43.13609397,-77.62923297,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer Saccharum,0,15.14,10,15,33,21,6,,
64736051,11/12/2020,,zkennedy98,https://www.inaturalist.org/observations/64736051,https://inaturalist-open-data.s3.amazonaws.com/photos/104126738/medium.jpg,909 jefferson street rochester,43.13611997,-77.62922197,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer Saccharum,0,16.2,9,3,24,28,6,,
64736286,11/12/2020,,zkennedy98,https://www.inaturalist.org/observations/64736286,https://inaturalist-open-data.s3.amazonaws.com/photos/104127223/medium.jpg,909 jefferson street rochester,43.13614597,-77.629551,Common Lichens,Lecanoromycetes,common lichens,Fungi,Sugar Hackberry,50,45.12,16,9,13,39,6,,
64736595,11/12/2020,,zkennedy98,https://www.inaturalist.org/observations/64736595,https://inaturalist-open-data.s3.amazonaws.com/photos/104127741/medium.jpg,909 jefferson street rochester,43.136071,-77.629686,Common Lichens,Lecanoromycetes,common lichens,Fungi,Sugar Hackberry,100,43.82,6,3,12,21,6,,
64767833,Thu Nov 12 2020 11:02:57 GMT-0500 (EST),2020-11-12 16:02:57 UTC,rebeccadraper,https://www.inaturalist.org/observations/64767833,https://static.inaturalist.org/photos/104184670/medium.jpg,"Siena College, Albany, NY, US",42.71916667,-73.74902167,,Lecanoromycetes,common lichens,Fungi,Acer Platanoides,0.01,82.47,0,3,16,11,6,,
64768057,Thu Nov 12 2020 11:18:28 GMT-0500 (EST),2020-11-12 16:18:28 UTC,rebeccadraper,https://www.inaturalist.org/observations/64768057,https://static.inaturalist.org/photos/104185041/medium.jpg,"Siena College, Albany, NY, US",42.71912,-73.74893833,,Lecanoromycetes,common lichens,Fungi,Acer Platanoides,0.02,97.83,4,18,15,13,6,,
64768269,Thu Nov 12 2020 11:32:02 GMT-0500 (EST),2020-11-12 16:32:02 UTC,rebeccadraper,https://www.inaturalist.org/observations/64768269,https://static.inaturalist.org/photos/104185467/medium.jpg,"Siena College, Albany, NY, US",42.71974167,-73.74858,,Lecanoromycetes,common lichens,Fungi,Acer Platanoides,0.25,45.28,4,1,10,6,6,,
64768482,Thu Nov 12 2020 11:38:12 GMT-0500 (EST),2020-11-12 16:38:12 UTC,rebeccadraper,https://www.inaturalist.org/observations/64768482,https://static.inaturalist.org/photos/104185983/medium.jpg,"Siena College, Albany, NY, US",42.71967167,-73.74861167,,Lecanoromycetes,common lichens,Fungi,Acer Platanoides,0.33,59.83,18,6,0,5,6,,
64768743,Thu Nov 12 2020 11:50:02 GMT-0500 (EST),2020-11-12 16:50:02 UTC,rebeccadraper,https://www.inaturalist.org/observations/64768743,https://static.inaturalist.org/photos/104186378/medium.jpg,"Siena College, Albany, NY, US",42.71978833,-73.74855833,,Lecanoromycetes,common lichens,Fungi,Quercus Alba,0.05,49.73,0,0,39,4,6,,
64808110,Thu Oct 29 2020 10:41:26 GMT-0500 (CDT),2020-10-29 15:41:26 UTC,adrianh519,https://www.inaturalist.org/observations/64808110,https://inaturalist-open-data.s3.amazonaws.com/photos/104251347/medium.jpg,"Prentice Park, Ashland, WI, US",46.58178943,-90.92661757,Common Lichens,Parmeliaceae,shield lichens and allies,Fungi,Boston Fir,0,22,82,20,50,17,6,,
64887617,Sat Nov 07 2020 14:02:14 GMT-0500 (EST),2020-11-07 19:02:14 UTC,caitlynfulk,https://www.inaturalist.org/observations/64887617,https://static.inaturalist.org/photos/104388888/medium.jpg,"Pavonia N Rd, Mansfield, OH, US",40.83729279,-82.44019765,,Lecanoromycetes,common lichens,Fungi,Acer sp.,,66.5,87,92,64,37,3,,
64888259,Sat Nov 07 2020 13:26:59 GMT-0500 (EST),2020-11-07 18:26:59 UTC,caitlynfulk,https://www.inaturalist.org/observations/64888259,https://static.inaturalist.org/photos/104390244/medium.jpg,"Pavonia N Rd, Mansfield, OH, US",40.83728333,-82.44017932,,Lecanoromycetes,common lichens,Fungi,Acer sp.,,75.1,36,31,9,12,6,,
64888743,Sat Nov 07 2020 14:51:49 GMT-0500 (EST),2020-11-07 19:51:49 UTC,caitlynfulk,https://www.inaturalist.org/observations/64888743,https://static.inaturalist.org/photos/104391348/medium.jpg,"Pavonia N Rd, Mansfield, OH, US",40.83729329,-82.44019822,,Lecanoromycetes,common lichens,Fungi,Pignut hickory,,41.7,15,5,13,9,3,,
64889266,Sat Nov 07 2020 14:53:54 GMT-0500 (EST),2020-11-07 19:53:54 UTC,caitlynfulk,https://www.inaturalist.org/observations/64889266,https://static.inaturalist.org/photos/104392228/medium.jpg,"Pavonia N Rd, Mansfield, OH, US",40.84000644,-82.44470602,,Lecanoromycetes,common lichens,Fungi,Shagbark hickory,,29.9,14,3,31,14,3,,
64891594,Sat Nov 07 2020 15:07:46 GMT-0500 (EST),2020-11-07 20:07:46 UTC,caitlynfulk,https://www.inaturalist.org/observations/64891594,https://static.inaturalist.org/photos/104396513/medium.jpg,"Pavonia N Rd, Mansfield, OH, US",40.83978379,-82.4444779,,Lecanoromycetes,common lichens,Fungi,Ulmus sp.,,46.2,12,20,6,16,3,,
64955018,Sat Nov 07 2020 16:20:04 GMT-0500 (EST),2020-11-07 21:20:04 UTC,kirstanf,https://www.inaturalist.org/observations/64955018,https://inaturalist-open-data.s3.amazonaws.com/photos/104506801/medium.jpg,"Millsboro West Rd, Mansfield, OH, US",40.7320463,-82.68691496,common lichens,Lecanoromycetes,common lichens,Fungi,Pin Oak,75,76,48,98,91,61,6,,
64962843,Sun Nov 15 2020 14:25:28 GMT-0500 (EST),2020-11-15 19:25:28 UTC,levijones,https://www.inaturalist.org/observations/64962843,https://static.inaturalist.org/photos/104516489/medium.jpg,"Ashland University, Ashland, OH, US",40.859695,-82.32016167,,Lecanoromycetes,common lichens,Fungi,Pinus sp.,,81,82,91,75,61,6,.,
64962983,Sun Nov 15 2020 14:30:25 GMT-0500 (EST),2020-11-15 19:30:25 UTC,levijones,https://www.inaturalist.org/observations/64962983,https://static.inaturalist.org/photos/104516726/medium.jpg,"Ashland University, Ashland, OH, US",40.85976167,-82.32011333,,Lecanoromycetes,common lichens,Fungi,,,85,100,83,58,100,6,.,
64963204,Sun Nov 15 2020 14:33:59 GMT-0500 (EST),2020-11-15 19:33:59 UTC,levijones,https://www.inaturalist.org/observations/64963204,https://static.inaturalist.org/photos/104517278/medium.jpg,"Ashland University, Ashland, OH, US",40.85978,-82.32000833,,Lecanoromycetes,common lichens,Fungi,,,248,86,96,41,48,6,.,
65016881,Sat Nov 14 2020 10:44:55 GMT-0500 (EST),2020-11-14 20:44:55 UTC,asande12,https://www.inaturalist.org/observations/65016881,https://inaturalist-open-data.s3.amazonaws.com/photos/104612528/medium.jpg,"Freer Field, Ashland, OH, US",40.85428255,-82.31626833,common lichens,Lecanoromycetes,common lichens,Fungi,Shag Bark Hickory,0,51,29,15,26,13,6,,
